author_id,id,label
1385507536430936068,u1385507536430936068,human
1385578190333218816,u1385578190333218816,human
1385823922084528129,u1385823922084528129,bot
1385825202072821764,u1385825202072821764,human
1385969159549317123,u1385969159549317123,bot
1385982822796595200,u1385982822796595200,bot
1386167658316386306,u1386167658316386306,bot
1386173820294283264,u1386173820294283264,human
1386272076630220800,u1386272076630220800,bot
1386354905347018754,u1386354905347018754,bot
1386517643046264834,u1386517643046264834,bot
1386591949491159043,u1386591949491159043,human
1386640635134832646,u1386640635134832646,bot
1386717345058484227,u1386717345058484227,bot
1386777735083696128,u1386777735083696128,bot
1386826043860955136,u1386826043860955136,bot
1386892569007857665,u1386892569007857665,bot
1386912410217238530,u1386912410217238530,bot
1387111900438319105,u1387111900438319105,bot
1387146103796142080,u1387146103796142080,bot
1387194939835092992,u1387194939835092992,bot
1387337142766997504,u1387337142766997504,bot
1387379410639147010,u1387379410639147010,bot
1387381957076688897,u1387381957076688897,bot
1387421530766860290,u1387421530766860290,bot
1387508273176322049,u1387508273176322049,bot
1387527932365713410,u1387527932365713410,bot
1387574340145885184,u1387574340145885184,bot
1387738858255749125,u1387738858255749125,bot
1387744160757686272,u1387744160757686272,bot
1387751833393786880,u1387751833393786880,human
1387782816725835776,u1387782816725835776,bot
1387811966094356484,u1387811966094356484,bot
1387822222551703553,u1387822222551703553,bot
1387861099769434116,u1387861099769434116,human
1387871978644725760,u1387871978644725760,bot
1387956721931497476,u1387956721931497476,bot
1388044161119514627,u1388044161119514627,bot
1388081041433251844,u1388081041433251844,bot
1388116614885826564,u1388116614885826564,bot
1388152776002347008,u1388152776002347008,human
1388270448652193796,u1388270448652193796,human
1388334410403966976,u1388334410403966976,bot
1388363616542470148,u1388363616542470148,bot
1388560820628606976,u1388560820628606976,human
1388712171840884743,u1388712171840884743,bot
1388734323348545536,u1388734323348545536,bot
1388744205992927238,u1388744205992927238,bot
1388758549686222852,u1388758549686222852,bot
1388808938519502848,u1388808938519502848,human
1388822398355574785,u1388822398355574785,human
1388823603966267394,u1388823603966267394,bot
1388844089924149261,u1388844089924149261,bot
1389004215461240834,u1389004215461240834,human
1389203537607856132,u1389203537607856132,bot
1389232927154884610,u1389232927154884610,human
1389253064050176003,u1389253064050176003,bot
1389258043540611083,u1389258043540611083,bot
1389337563366772737,u1389337563366772737,bot
1389365682169647105,u1389365682169647105,human
1389580933657989120,u1389580933657989120,bot
1389615437328039937,u1389615437328039937,bot
1389708585534476294,u1389708585534476294,bot
1389876718047875073,u1389876718047875073,bot
1389949344351232004,u1389949344351232004,bot
1389961515705454597,u1389961515705454597,human
1390041564383105026,u1390041564383105026,bot
1390167969444110336,u1390167969444110336,bot
1390175170560671744,u1390175170560671744,bot
1390220254710845443,u1390220254710845443,bot
1390236139169193985,u1390236139169193985,bot
1390236635179012099,u1390236635179012099,human
1390383572750540802,u1390383572750540802,bot
1390512223446044676,u1390512223446044676,bot
1390567709872635907,u1390567709872635907,bot
1390656951571435522,u1390656951571435522,bot
1390678089521369088,u1390678089521369088,bot
1390717546525904896,u1390717546525904896,bot
1390749350914052097,u1390749350914052097,human
1390869958628823041,u1390869958628823041,bot
1390942026066169858,u1390942026066169858,bot
1391010328356532227,u1391010328356532227,bot
1391087697670856704,u1391087697670856704,bot
1391130525688078337,u1391130525688078337,bot
1391143385348648960,u1391143385348648960,bot
1391381999659536387,u1391381999659536387,human
1391517723813978113,u1391517723813978113,bot
1391675779289731073,u1391675779289731073,human
1391755300797964290,u1391755300797964290,bot
1391760201850658817,u1391760201850658817,bot
1391777604894543876,u1391777604894543876,bot
1391790171973033997,u1391790171973033997,bot
1391800146648866825,u1391800146648866825,bot
1391810433124913152,u1391810433124913152,bot
1391810692953657349,u1391810692953657349,bot
1391944196290981888,u1391944196290981888,human
1392051247012712450,u1392051247012712450,bot
1392276975864193027,u1392276975864193027,bot
1392402189541429249,u1392402189541429249,bot
1392402749845823490,u1392402749845823490,human
1392506420956856320,u1392506420956856320,bot
1392550951823675393,u1392550951823675393,bot
1392556084783685633,u1392556084783685633,human
1392718926619029508,u1392718926619029508,bot
1392753881004879872,u1392753881004879872,bot
1392759036064387076,u1392759036064387076,bot
1392770087967408132,u1392770087967408132,bot
1392782767151255554,u1392782767151255554,bot
1392852658189344768,u1392852658189344768,human
1392867710652981248,u1392867710652981248,bot
1392895852893589506,u1392895852893589506,bot
1393011190675161089,u1393011190675161089,bot
1393057327113146368,u1393057327113146368,bot
1393100011479523330,u1393100011479523330,bot
1393104583065432064,u1393104583065432064,bot
1393214611348807682,u1393214611348807682,bot
1393239357436268546,u1393239357436268546,bot
1393241838241390604,u1393241838241390604,bot
1393282930600939522,u1393282930600939522,bot
1393334804079423490,u1393334804079423490,bot
1393360802699255809,u1393360802699255809,human
1393510052993044481,u1393510052993044481,human
1393631384498057226,u1393631384498057226,bot
1393812142827220994,u1393812142827220994,human
1393841434197778435,u1393841434197778435,human
1393894986551152640,u1393894986551152640,bot
1393957887882399746,u1393957887882399746,bot
1393960442599378950,u1393960442599378950,bot
1393965190559932418,u1393965190559932418,bot
1393975783379587077,u1393975783379587077,bot
1394004933582770177,u1394004933582770177,bot
1394030989853315073,u1394030989853315073,bot
1394079692085415941,u1394079692085415941,bot
1394103818980237316,u1394103818980237316,human
1394183831108808707,u1394183831108808707,bot
1394328808032022530,u1394328808032022530,human
1394355548334612480,u1394355548334612480,bot
1394448484091236354,u1394448484091236354,bot
1394635504122011648,u1394635504122011648,bot
1394660039944597505,u1394660039944597505,human
1394716432664043522,u1394716432664043522,bot
1394725327495122945,u1394725327495122945,bot
1394828817559031811,u1394828817559031811,bot
1394876080029274116,u1394876080029274116,bot
1395027221446742020,u1395027221446742020,bot
1395114004331237377,u1395114004331237377,bot
1395164192706007043,u1395164192706007043,bot
1395178701814382592,u1395178701814382592,human
1395328135483244546,u1395328135483244546,human
1395329075313532928,u1395329075313532928,bot
1395420962753896450,u1395420962753896450,bot
1395493034637279242,u1395493034637279242,bot
1395516698657050625,u1395516698657050625,bot
1395541619768627202,u1395541619768627202,bot
1395574746910056455,u1395574746910056455,bot
1395774440097697799,u1395774440097697799,human
1395852247280623619,u1395852247280623619,human
1396075859153412096,u1396075859153412096,bot
1396161529352003589,u1396161529352003589,bot
1396316109582872576,u1396316109582872576,bot
1396437970547261441,u1396437970547261441,bot
1396711565651419141,u1396711565651419141,bot
1396743681361776640,u1396743681361776640,bot
1396778892250189826,u1396778892250189826,human
1396823248327823364,u1396823248327823364,bot
1396919662357749762,u1396919662357749762,bot
1397114203601657857,u1397114203601657857,human
1397243346733518848,u1397243346733518848,bot
1397256985486131206,u1397256985486131206,bot
1397311540399800328,u1397311540399800328,human
1397381918748971009,u1397381918748971009,bot
1397476237300441090,u1397476237300441090,human
1397508742514683904,u1397508742514683904,bot
1397511107472990210,u1397511107472990210,human
1397603099645259778,u1397603099645259778,human
1397784270542807042,u1397784270542807042,bot
1397790743465496578,u1397790743465496578,human
1397844518330904579,u1397844518330904579,bot
1397958034652082176,u1397958034652082176,human
1398008647251333120,u1398008647251333120,human
1398028062940336128,u1398028062940336128,bot
1398064384073678848,u1398064384073678848,bot
1398183481616732161,u1398183481616732161,human
1398203485447888896,u1398203485447888896,bot
1398246584404611076,u1398246584404611076,bot
1398292550960795654,u1398292550960795654,bot
1398307193024352261,u1398307193024352261,bot
1398334734841925632,u1398334734841925632,bot
1398395221549875201,u1398395221549875201,human
1398445079291826187,u1398445079291826187,bot
1398643551853072393,u1398643551853072393,bot
1398665218515951619,u1398665218515951619,bot
1398686317270106112,u1398686317270106112,bot
1398773813618253827,u1398773813618253827,human
1398879659790454787,u1398879659790454787,bot
1398927936061939719,u1398927936061939719,bot
1399049991340109826,u1399049991340109826,bot
1399120551331909639,u1399120551331909639,bot
1399174756600008711,u1399174756600008711,human
1399343660416835592,u1399343660416835592,bot
1399423547856982021,u1399423547856982021,human
1399752013844385793,u1399752013844385793,bot
1399753189683990528,u1399753189683990528,bot
1399856042708766722,u1399856042708766722,human
1399942575457390596,u1399942575457390596,human
1400017359008583685,u1400017359008583685,bot
1400135129130057734,u1400135129130057734,human
1400185373209280514,u1400185373209280514,bot
1400380843747680258,u1400380843747680258,bot
1400453141372362759,u1400453141372362759,human
1400514057069895683,u1400514057069895683,human
1400553368695840769,u1400553368695840769,bot
1400569902495322112,u1400569902495322112,bot
1400600818278076418,u1400600818278076418,bot
1400604942486982657,u1400604942486982657,bot
1400643135357739009,u1400643135357739009,human
1400649081320583168,u1400649081320583168,bot
1400651892242345984,u1400651892242345984,bot
1400701936018460680,u1400701936018460680,human
1400724735005233152,u1400724735005233152,bot
1400725425035177987,u1400725425035177987,bot
1400738321588920326,u1400738321588920326,bot
1400779189595164679,u1400779189595164679,bot
1400785004020473857,u1400785004020473857,human
1400792542438957057,u1400792542438957057,bot
1400945465634529288,u1400945465634529288,human
1401055499513065473,u1401055499513065473,bot
1401060252720590854,u1401060252720590854,human
1401083779280621568,u1401083779280621568,bot
1401091033048530945,u1401091033048530945,bot
1401106231159365634,u1401106231159365634,bot
1401399925926240256,u1401399925926240256,bot
1401509636331737090,u1401509636331737090,bot
1401538019853668355,u1401538019853668355,human
1401601458915659779,u1401601458915659779,bot
1401638103991812096,u1401638103991812096,human
1401655014670716928,u1401655014670716928,bot
1401693569484656640,u1401693569484656640,bot
1401757331088711681,u1401757331088711681,bot
1401912956133285890,u1401912956133285890,bot
1401925089164099586,u1401925089164099586,bot
1401953005356863490,u1401953005356863490,bot
1401980912024182784,u1401980912024182784,bot
1402027397189406722,u1402027397189406722,human
1402070244080820225,u1402070244080820225,human
1402108372258807811,u1402108372258807811,bot
1402153903756517385,u1402153903756517385,bot
1402171037123366915,u1402171037123366915,bot
1402179803290116097,u1402179803290116097,bot
1402214029511192582,u1402214029511192582,human
1402281524586819592,u1402281524586819592,bot
1402313665529802753,u1402313665529802753,bot
1402374065940320256,u1402374065940320256,bot
1402419628240945152,u1402419628240945152,bot
1402505800237604864,u1402505800237604864,bot
1402625174189580291,u1402625174189580291,bot
1402693384461066240,u1402693384461066240,bot
1402830811024351237,u1402830811024351237,bot
1402996233896030218,u1402996233896030218,bot
1403029960902729730,u1403029960902729730,human
1403074416779665416,u1403074416779665416,human
1403190799471235078,u1403190799471235078,bot
1403213826674237444,u1403213826674237444,human
1403349174893096965,u1403349174893096965,human
1403425559363862536,u1403425559363862536,human
1403472628640329731,u1403472628640329731,bot
1403693782604730371,u1403693782604730371,bot
1403694682228490248,u1403694682228490248,human
1403739641728012288,u1403739641728012288,bot
1403744751258529792,u1403744751258529792,bot
1403760298767663109,u1403760298767663109,bot
1403943272179933184,u1403943272179933184,bot
1403998405567959042,u1403998405567959042,bot
1404036422445719552,u1404036422445719552,bot
1404069821768257537,u1404069821768257537,bot
1404156642292289536,u1404156642292289536,bot
1404259335748800512,u1404259335748800512,human
1404278564086681603,u1404278564086681603,bot
1404384504391798790,u1404384504391798790,bot
