id,split
u1468610072091987968,train
u1468643975435333641,test
u1468831714785042437,train
u1468914852286451715,train
u1468934548977336320,test
u1468983437138833415,train
u1469006114113130499,train
u1469029316310745092,train
u1469048058096672776,train
u1469066073391521793,train
u1469066073391521793,train
u1469072204637691905,train
u1469131098047324161,train
u1469140632232935426,train
u1469148562181210112,val
u1469221221631995905,train
u1469240082452434949,val
u1469254485432279048,train
u1469286556108210182,train
u1469375002965266433,train
u1469436183990177800,val
u1469453393710264321,train
u1469521914746089476,train
u1469552617520914432,train
u1469604430446137344,train
u1469719203724685315,val
u1469735103433641986,train
u1469984078430670851,train
u1470077521731497985,train
u1470094674626953216,train
u1470216241638002695,train
u1470339383215771655,train
u1470408163534925830,train
u1470673404047110148,train
u1470762756924223495,train
u1470844995489906692,train
u1470855583532212224,test
u1470929578986201099,train
u1470949724807217162,test
u1470998905458499585,test
u1471066167754305536,train
u1471077939588513800,test
u1471124570031603714,val
u1471170053919817729,test
u1471185574950486016,train
u1471248988238143488,train
u1471305584779481089,train
u1471448695686139906,train
u1471463339905597446,train
u1471467599330488330,val
u1471494602053931013,train
u1471495185263521805,train
u1471498454635454504,train
u1471521904422912003,train
u1471524119174791173,train
u1471529355851575305,val
u1471544844774477827,train
u1471551932808499201,test
u1471552346874281987,train
u1471598936314023939,train
u1471627336453865473,train
u1471649641389342720,train
u1471697381708034049,test
u1471769503742660611,test
u1471778359768199169,train
u1471797082788925449,train
u1471947707447230475,val
u1472084154992902150,train
u1472116082278285317,train
u1472122405170647041,test
u1472201887818698761,train
u1472225966164480010,train
u1472233065720127493,test
u1472238602310459392,train
u1472283656593027074,test
u1472306057682714627,val
u1472459448643903488,train
u1472465010626420736,train
u1472491387191164928,train
u1472502386929324033,test
u1472540695277809668,train
u1472559750877528064,val
u1472568220850831370,test
u1472605633648148489,train
u1472673819609473030,train
u1472763103901274115,train
u1472812095326818305,train
u1472818580798554112,train
u1472838603558592512,test
u1472874796522229762,train
u1472892619655036933,train
u1472966347479044108,test
u1472985181560578048,train
u1472993677723189249,test
u1473125681848586245,test
u1473246387085012993,train
u1473252752943984640,test
u1473259203531792390,val
u1473265249272872971,train
u1473265485726760963,val
u1473345704705810444,train
u1473378385070018560,train
u1473379411512553476,train
u1473399187261866002,train
u1473417218591322121,train
u1473423438131843072,train
u1473479651603279879,test
u1473546582264004610,test
u1473551881708396546,train
u1473574175050661893,train
u1473576085350543361,val
u1473592396843728899,train
u1473621037057257475,train
u1473683233871179787,val
u1473703995428544517,train
u1473801806920798216,train
u1473830662184574976,test
u1473908986021924866,val
u1473918831269715972,train
u1473936525587062785,test
u1474120844280578054,train
u1474137003784474626,train
u1474152303598862339,val
u1474203234185138181,val
u1474249595932848133,train
u1474288147907301377,train
u1474291315005587458,train
u1474376795965165569,train
u1474434951554678785,train
u1474438215541170181,val
u1474452827049234435,train
u1474457963733688320,train
u1474602062847508483,train
u1474731527615303685,train
u1474773370021367810,train
u1474779569228025859,train
u1474793192163733508,train
u1474808502895927306,train
u1474808681602682880,train
u1474818432952639489,val
u1474833580094148609,train
u1474844043897151497,train
u1474869984979521538,train
u1475009845249986560,train
u1475071302587371530,test
u1475087014802640904,test
u1475101296520830982,train
u1475173752635748352,train
u1475215989742702596,train
u1475241763442937856,train
u1475276790579044352,train
u1475302189459329028,train
u1475304915236896769,train
u1475325592958427136,train
u1475407786104270851,train
u1475456737641742336,train
u1475463078988992514,test
u1475499982652387328,test
u1475505908377653254,train
u1475556422364672000,train
u1475601536730419204,test
u1475607784733487108,train
u1475628038872252424,train
u1475666054097653764,test
u1475713573204680704,train
u1475781930054561792,train
u1475783360463073282,train
u1475861915318558734,train
u1475893063360729089,train
u1476024875076796420,train
u1476079717967036417,train
u1476091907566538753,train
u1476113984755572743,test
u1476163222805925894,val
u1476191805364396038,train
u1476245518896435204,train
u1476254370824015875,test
u1476285419637587968,train
u1476293274444914694,train
u1476368906218524673,train
u1476438740406992904,train
u1476488528821428227,test
u1476499156864700421,train
u1476499548633710593,train
u1476675987924348948,train
u1476683005582266370,train
u1476692379277172738,val
u1476718109721513991,train
u1476727057589678081,train
u1476742009276747802,test
u1476748024223350784,train
u1476749714603266048,test
u1476783449683996689,train
u1476798799599202305,train
u1476802273376407555,train
u1476806684265832459,test
u1476810766309224449,test
u1476814168485367809,test
u1476824363638927360,train
u1476847226127204353,train
u1476872303547981825,test
u1476879973231247385,train
u1476887199991750660,train
u1476890322970066944,train
u1476898905677701120,train
u1476935691426689026,test
u1476938582510084102,train
u1476954648862867457,test
u1476954648862867457,train
u1476961989331079173,test
u1477012303547707401,train
u1477048511652929545,train
u1477158493228519427,train
u1477170721340149760,train
u1477195944953188354,train
u1477208944833564672,val
u1477211632422072323,train
u1477310462513537025,train
u1477310889523044352,train
u1477345661813239811,train
u1477360939099987973,train
u1477364163819282439,val
u1477373168486653952,test
u1477386176906547205,train
u1477473248950501381,train
u1477474493962457088,train
u1477514023465672704,train
u1477597106160418816,train
u1477675957377179648,test
u1477698082280202241,train
u1477709177346736142,train
u1477727281074352129,train
u1477736969224478725,test
u1477743020145471488,val
u1477764561960935430,val
u1477812003792355331,train
u1477819637857492997,val
u1478003181749743616,train
u1478051510185463809,train
u1478084609627721728,val
u1478100370756980736,train
u1478111459389415429,test
u1478135945685782529,train
u1478150126170484737,train
u1478202388242649089,train
u1478229072576593921,train
u1478241228743454722,train
u1478380706095112195,train
u1478433543470596109,val
u1478452216671391744,test
u1478455817766686727,train
u1478510368695672832,train
u1478543639315898370,train
u1478568856562151424,val
u1478614364487766016,train
u1478621462235856900,train
u1478719840202416143,train
u1478724611751612418,test
u1478741719986454528,train
u1478744084500078593,test
u1478771115640209418,train
u1478772435830951941,val
u1478784043105894403,test
u1478815066103418887,train
u1478821353243480069,train
u1478840561205485571,train
u1478864860033261571,train
u1478935415608520710,val
u1478977490098204673,test
u1478978700645318657,val
u1479035444029530118,train
u1479038089024741378,train
u1479053350062723073,train
u1479091338268266497,train
u1479095035945795585,train
u1479095233954533376,train
u1479111533338587139,train
u1479125042600591360,train
u1479160683103096834,test
u1479162378222804999,train
u1479166247443079168,train
u1479205074073055232,train
u1479217665138954240,train
u1479228266355507203,train
u1479250401610321923,train
u1479250696352456713,train
u1479265219839164417,val
u1479300886887387142,train
u1479337198646218753,test
u1479342833718996992,test
u1479347643432198145,train
u1479349938404605953,train
u1479352218776076288,train
u1479367559497404419,train
u1479370344574115843,train
u1479424991011774464,test
u1479433292290138112,train
u1479436465029672961,train
u1479482090567585792,val
u1479484056060391424,train
u1479488957515583491,train
u1479495413401014278,train
u1479503512572768261,train
u1479508038239326216,train
u1479540956122648578,train
u1479566162019164161,train
u1479620029742211073,train
u1479650228395393024,train
u1479654285793280000,train
u1479655931885481984,train
u1479662077509701635,train
u1479689734087593984,train
u1479694450955751424,train
u1479729483695341570,train
u1479732032276099073,train
u1479736412102561792,train
u1479759847478411266,train
u1479791625727578115,val
u1479837975823400961,train
u1479843530172424195,train
u1479852652150337542,test
u1479876895944712195,train
u1479882442852950023,train
u1479903222798204928,val
u1479912799245590530,train
u1479914610404864004,val
u1479991798030159872,train
u1480034919736754178,train
u1480110613716156419,train
u1480130444259700737,train
u1480136860110364677,train
u1480145331295866880,train
u1480154184708083713,train
u1480154449381261312,test
u1480171272877268994,train
u1480178830568480778,train
u1480178948965380096,test
u1480195743189286919,val
u1480224474746216452,test
u1480225451872243715,train
u1480236143081771010,train
u1480237257432915977,train
u1480238145346150410,test
u1480258328907419653,train
u1480269192637161477,train
u1480273441882312706,train
u1480277845574303744,val
u1480290311637245963,train
u1480294393718263809,val
u1480343568443191303,train
u1480345215504470022,val
u1480384815694159873,test
u1480392588398104577,train
u1480439781641408515,train
u1480441629039337473,test
u1480455370233421824,train
u1480475002638065667,train
u1480480873610981376,val
u1480511108104560641,train
u1480521587619241985,test
u1480522800347553796,train
u1480527774079148032,train
u1480543395558744069,test
u1480566242570289161,train
u1480584143998275584,train
u1480604463907979264,train
u1480610587017191426,train
u1480615420843511814,test
u1480627303218511872,train
u1480632556399824900,train
u1480689124449337349,train
u1480692351974711300,train
u1480708531946864642,train
u1480727106040602631,train
u1480736913594077185,train
u1480775408731791364,train
u1480784880820621314,train
u1480815471419174913,test
u1480888008823947265,train
u1480892400197410822,test
u1480904080738295808,train
u1480939368437235721,test
u1480949644314169351,val
u1480981596325003268,train
u1481003954339299335,test
u1481022349616975872,train
u1481096364172148739,train
u1481134275361705984,train
u1481144261613662216,train
u1481175947713912833,train
u1481186127742525443,train
u1481206510646661122,train
u1481260449740263432,train
u1481263271093190658,train
u1481274903722864643,val
u1481319442265034758,test
u1481322928826421254,train
u1481326213423669248,train
u1481337703379742724,train
u1481366480524611589,test
u1481366480524611589,train
u1481406141913612294,val
u1481416053947531265,train
u1481492778370674692,train
u1481503624102658050,train
u1481531297445163008,test
u1481532702994087939,test
u1481554033970233349,test
u1481586362549940228,test
u1481591373581402113,train
u1481591980438265864,train
u1481621706490126339,train
u1481630690126942208,test
u1481646444646105088,test
u1481654025317535747,val
u1481658383560282114,train
u1481662743614824450,train
u1481732284487286791,train
u1481736269290000395,test
